"id","response"
11095751213,"On storefronts"
10230746193,"On storefronts"
10230393816,"On storefronts"
10230323835,"On storefronts"
10229453603,"On storefronts"
10198104111,"On storefronts"
10192604228,"On storefronts"
10174274823,"On storefronts"
10136878865,"On storefronts"
10235626582,"On street side marketing, like sandwich boards"
10230746193,"On street side marketing, like sandwich boards"
10174274823,"On street side marketing, like sandwich boards"
10137922390,"On street side marketing, like sandwich boards"
10136878865,"On street side marketing, like sandwich boards"
10235626582,"On billboards"
10235412173,"On billboards"
10230746193,"On billboards"
10230393816,"On billboards"
10229605942,"On billboards"
10229605070,"On billboards"
10229561329,"On billboards"
10229494406,"On billboards"
10217868533,"On billboards"
10212670183,"On billboards"
10193163013,"On billboards"
10151593500,"On billboards"
10136878865,"On billboards"
10131726683,"On billboards"
10130007269,"On billboards"
10116307435,"On billboards"
10626429877,"In magizines or newspapers"
10235626582,"In magizines or newspapers"
10232428512,"In magizines or newspapers"
10230746193,"In magizines or newspapers"
10230393816,"In magizines or newspapers"
10229605070,"In magizines or newspapers"
10229453603,"In magizines or newspapers"
10198104111,"In magizines or newspapers"
10192058859,"In magizines or newspapers"
10174274823,"In magizines or newspapers"
10136878865,"In magizines or newspapers"
10131726683,"In magizines or newspapers"
10131197878,"In magizines or newspapers"
10128945239,"In magizines or newspapers"
10120190166,"In magizines or newspapers"
10229605070,"On the radio"
10198104111,"On the radio"
10136878865,"On the radio"
10198104111,"In pamphlets or flyers"
10174274823,"In pamphlets or flyers"
11177812554,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10626429877,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10616732328,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10444236346,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10234287047,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10230746193,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10230323835,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10230050316,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10229605070,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10229505070,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10229453603,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10229447544,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10212670183,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10174274823,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10166549801,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10160356483,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10153479989,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10152934544,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10148289731,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10143929046,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10142762492,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10136878865,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10132036582,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10131192376,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10128945239,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10127844274,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10127249037,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10127001678,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10124378453,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10123538695,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10120190166,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10118545790,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10116307435,"Digitally on a cell phone, tablet, or computer (through email, text messages, websites, or social media)"
10626429877,"On television"
10229605070,"On television"
10137922390,"On television"
10136878865,"On television"
11095751213,"At an event, like a concert, fair, rodeo, parade, or similar"
10153479989,"At an event, like a concert, fair, rodeo, parade, or similar"
10136878865,"At an event, like a concert, fair, rodeo, parade, or similar"
10127001678,"At an event, like a concert, fair, rodeo, parade, or similar"
10444236346,"Have not seen advertising"
10232097349,"Have not seen advertising"
10230330738,"Have not seen advertising"
10230119752,"Have not seen advertising"
10230014122,"Have not seen advertising"
10229862575,"Have not seen advertising"
10229779148,"Have not seen advertising"
10229595919,"Have not seen advertising"
10229331171,"Have not seen advertising"
10194559499,"Have not seen advertising"
10179657355,"Have not seen advertising"
10176250797,"Have not seen advertising"
10171530553,"Have not seen advertising"
10170264544,"Have not seen advertising"
10166791366,"Have not seen advertising"
10142603713,"Have not seen advertising"
10141267339,"Have not seen advertising"
10137849877,"Have not seen advertising"
10128242064,"Have not seen advertising"
10127383570,"Have not seen advertising"
10127311385,"Have not seen advertising"
10124268487,"Have not seen advertising"
10123332415,"Have not seen advertising"
10118620332,"Have not seen advertising"
10113809878,"Have not seen advertising"
10113111202,"Have not seen advertising"
10171522285,"Other (please specify below)"
10166125436,"Other (please specify below)"
10229779148,"Other (please specify)"
10171522285,"Other (please specify)"
10166125436,"Other (please specify)"
