"id","response"
11183903124,"Allbud"
11135531344,"Allbud"
11134799419,"Allbud"
11134530007,"Allbud"
11134504342,"Allbud"
10886504576,"Allbud"
10882385979,"Allbud"
10823088016,"Allbud"
10762649964,"Allbud"
10581940017,"Allbud"
10575471607,"Allbud"
11138930846,"Allbud"
11135990132,"Allbud"
11134445906,"Allbud"
10876510380,"Allbud"
10875530570,"Allbud"
10847964940,"Allbud"
10847172551,"Allbud"
10834149798,"Allbud"
10758753382,"Allbud"
10675303210,"Allbud"
10598255910,"Allbud"
10977935510,"Allbud"
10598807297,"Allbud"
10659241585,"Allbud"
11134572563,"Allbud"
10875526461,"Allbud"
10667425695,"Allbud"
10847253946,"Eaze"
10832733276,"Eaze"
10834149798,"Eaze"
11248704898,"Leafly"
11241395977,"Leafly"
11222559871,"Leafly"
11212618775,"Leafly"
11188216657,"Leafly"
11183903124,"Leafly"
11181279818,"Leafly"
11156698544,"Leafly"
11138361963,"Leafly"
11135778856,"Leafly"
11135531344,"Leafly"
11135122023,"Leafly"
11135022253,"Leafly"
11134932854,"Leafly"
11134926998,"Leafly"
11134799419,"Leafly"
11134698105,"Leafly"
11134549629,"Leafly"
11134530007,"Leafly"
11134508380,"Leafly"
11134504342,"Leafly"
11134443636,"Leafly"
11076823569,"Leafly"
11054943670,"Leafly"
10894995749,"Leafly"
10893153651,"Leafly"
10892827041,"Leafly"
10889700541,"Leafly"
10886504576,"Leafly"
10884768912,"Leafly"
10879062209,"Leafly"
10860704252,"Leafly"
10857243738,"Leafly"
10847253946,"Leafly"
10847199598,"Leafly"
10847177434,"Leafly"
10847076490,"Leafly"
10847049077,"Leafly"
10847038072,"Leafly"
10844578211,"Leafly"
10844223289,"Leafly"
10844213348,"Leafly"
10843810346,"Leafly"
10836154511,"Leafly"
10834053271,"Leafly"
10833532176,"Leafly"
10831948842,"Leafly"
10831893906,"Leafly"
10831158462,"Leafly"
10830786742,"Leafly"
10823088016,"Leafly"
10800317244,"Leafly"
10762649964,"Leafly"
10706606981,"Leafly"
10668312322,"Leafly"
10667384024,"Leafly"
10662496256,"Leafly"
10660833205,"Leafly"
10648772348,"Leafly"
10597419828,"Leafly"
10596255014,"Leafly"
10589179962,"Leafly"
10581940017,"Leafly"
10579927077,"Leafly"
10579646891,"Leafly"
10577209087,"Leafly"
10575471607,"Leafly"
10566881623,"Leafly"
11044680699,"Leafly"
11037955315,"Leafly"
10991821033,"Leafly"
10581571841,"Leafly"
10580153046,"Leafly"
10574111964,"Leafly"
10667647030,"Leafly"
11238077963,"Leafly"
11221636373,"Leafly"
11170108737,"Leafly"
11166997346,"Leafly"
11166390085,"Leafly"
11166384877,"Leafly"
11140621270,"Leafly"
11138930846,"Leafly"
11137664485,"Leafly"
11137541759,"Leafly"
11135990132,"Leafly"
11135889511,"Leafly"
11135476295,"Leafly"
11135380294,"Leafly"
11135238481,"Leafly"
11135087208,"Leafly"
11134647286,"Leafly"
11134478610,"Leafly"
11134452367,"Leafly"
11134445906,"Leafly"
11105188699,"Leafly"
11091792560,"Leafly"
11023090140,"Leafly"
10893828061,"Leafly"
10893268968,"Leafly"
10892190679,"Leafly"
10886185272,"Leafly"
10886020524,"Leafly"
10877788133,"Leafly"
10876485783,"Leafly"
10876001530,"Leafly"
10875944995,"Leafly"
10875530570,"Leafly"
10875503972,"Leafly"
10857725293,"Leafly"
10850929741,"Leafly"
10849063157,"Leafly"
10848597634,"Leafly"
10847964940,"Leafly"
10847826329,"Leafly"
10847172551,"Leafly"
10847042681,"Leafly"
10846990356,"Leafly"
10843842634,"Leafly"
10843815732,"Leafly"
10843803790,"Leafly"
10837706698,"Leafly"
10837056649,"Leafly"
10834663571,"Leafly"
10834149798,"Leafly"
10833972658,"Leafly"
10833790283,"Leafly"
10832963325,"Leafly"
10832224616,"Leafly"
10832191551,"Leafly"
10832168862,"Leafly"
10831929904,"Leafly"
10758753382,"Leafly"
10726117373,"Leafly"
10685524216,"Leafly"
10685117930,"Leafly"
10677653881,"Leafly"
10675097210,"Leafly"
10668597062,"Leafly"
10667369837,"Leafly"
10665891738,"Leafly"
10659841121,"Leafly"
10609850764,"Leafly"
10604065323,"Leafly"
10598255910,"Leafly"
10580913646,"Leafly"
10575282159,"Leafly"
11212805644,"Leafly"
11151215837,"Leafly"
10978796014,"Leafly"
10977935510,"Leafly"
10625261595,"Leafly"
10598807297,"Leafly"
10579551441,"Leafly"
10767176517,"Leafly"
10758288741,"Leafly"
10671009796,"Leafly"
10659241585,"Leafly"
11208627585,"Leafly"
11137570486,"Leafly"
11135019994,"Leafly"
11134572563,"Leafly"
11134536706,"Leafly"
11134451924,"Leafly"
10879268147,"Leafly"
10878422887,"Leafly"
10877375002,"Leafly"
10876100377,"Leafly"
10875526461,"Leafly"
10875507777,"Leafly"
10867812743,"Leafly"
10849214021,"Leafly"
10844298162,"Leafly"
10844069184,"Leafly"
10834379529,"Leafly"
10832206360,"Leafly"
10830145897,"Leafly"
10677560387,"Leafly"
10668361624,"Leafly"
10668103394,"Leafly"
10667425695,"Leafly"
10658741910,"Leafly"
10598221024,"Leafly"
10598122285,"Leafly"
10581447651,"Leafly"
10572546454,"Leafly"
11134530007,"Medical Jane"
11134504342,"Medical Jane"
10893153651,"Medical Jane"
10844223289,"Medical Jane"
10843810346,"Medical Jane"
10833532176,"Medical Jane"
10762649964,"Medical Jane"
10662496256,"Medical Jane"
10579646891,"Medical Jane"
10575849400,"Medical Jane"
11135990132,"Medical Jane"
11135476295,"Medical Jane"
11105188699,"Medical Jane"
10886185272,"Medical Jane"
10886020524,"Medical Jane"
10848597634,"Medical Jane"
10843815732,"Medical Jane"
10834663571,"Medical Jane"
10834149798,"Medical Jane"
10668597062,"Medical Jane"
10667369837,"Medical Jane"
10598255910,"Medical Jane"
10844298162,"Medical Jane"
10844069184,"Medical Jane"
10832206360,"Medical Jane"
11188216657,"The Cannabist"
