"id","response"
11249911719,"Mobile app or website"
11248164514,"Mobile app or website"
11241395977,"Mobile app or website"
11239041530,"Mobile app or website"
11238774708,"Mobile app or website"
11231679765,"Mobile app or website"
11222559871,"Mobile app or website"
11215609540,"Mobile app or website"
11215559561,"Mobile app or website"
11211717848,"Mobile app or website"
11208627585,"Mobile app or website"
11170108737,"Mobile app or website"
11166997346,"Mobile app or website"
11166893092,"Mobile app or website"
11156698544,"Mobile app or website"
11148362084,"Mobile app or website"
11140621270,"Mobile app or website"
11140569970,"Mobile app or website"
11137973158,"Mobile app or website"
11137664485,"Mobile app or website"
11137625236,"Mobile app or website"
11137570486,"Mobile app or website"
11137541759,"Mobile app or website"
11135849827,"Mobile app or website"
11135476295,"Mobile app or website"
11135466512,"Mobile app or website"
11135380294,"Mobile app or website"
11135122023,"Mobile app or website"
11135022253,"Mobile app or website"
11134769709,"Mobile app or website"
11134698105,"Mobile app or website"
11134647286,"Mobile app or website"
11134572563,"Mobile app or website"
11134549629,"Mobile app or website"
11134508380,"Mobile app or website"
11134504342,"Mobile app or website"
11134478610,"Mobile app or website"
11111974827,"Mobile app or website"
11076823569,"Mobile app or website"
11045739846,"Mobile app or website"
11044478649,"Mobile app or website"
11023090140,"Mobile app or website"
10985275093,"Mobile app or website"
10972364151,"Mobile app or website"
10952093942,"Mobile app or website"
10932820377,"Mobile app or website"
10922773382,"Mobile app or website"
10900800324,"Mobile app or website"
10894995749,"Mobile app or website"
10893828061,"Mobile app or website"
10893268968,"Mobile app or website"
10893153651,"Mobile app or website"
10888170961,"Mobile app or website"
10885623844,"Mobile app or website"
10877565497,"Mobile app or website"
10876604101,"Mobile app or website"
10876485783,"Mobile app or website"
10876392009,"Mobile app or website"
10876336346,"Mobile app or website"
10876100377,"Mobile app or website"
10875530570,"Mobile app or website"
10875529110,"Mobile app or website"
10875526461,"Mobile app or website"
10875507777,"Mobile app or website"
10875462742,"Mobile app or website"
10874749577,"Mobile app or website"
10872582813,"Mobile app or website"
10872131442,"Mobile app or website"
10870148985,"Mobile app or website"
10867812743,"Mobile app or website"
10865633390,"Mobile app or website"
10865132242,"Mobile app or website"
10864981709,"Mobile app or website"
10861388917,"Mobile app or website"
10860154215,"Mobile app or website"
10856003172,"Mobile app or website"
10850929741,"Mobile app or website"
10849691686,"Mobile app or website"
10849354793,"Mobile app or website"
10849214021,"Mobile app or website"
10849063157,"Mobile app or website"
10848597634,"Mobile app or website"
10847737322,"Mobile app or website"
10847317503,"Mobile app or website"
10847253946,"Mobile app or website"
10847199598,"Mobile app or website"
10847076490,"Mobile app or website"
10847049077,"Mobile app or website"
10847006667,"Mobile app or website"
10846997868,"Mobile app or website"
10845744369,"Mobile app or website"
10844664050,"Mobile app or website"
10844578211,"Mobile app or website"
10844291789,"Mobile app or website"
10844260968,"Mobile app or website"
10844236012,"Mobile app or website"
10844213348,"Mobile app or website"
10843259075,"Mobile app or website"
10843006971,"Mobile app or website"
10841078256,"Mobile app or website"
10837056649,"Mobile app or website"
10836154511,"Mobile app or website"
10834416742,"Mobile app or website"
10833972658,"Mobile app or website"
10833417544,"Mobile app or website"
10832483530,"Mobile app or website"
10832233395,"Mobile app or website"
10832173617,"Mobile app or website"
10832167633,"Mobile app or website"
10832133946,"Mobile app or website"
10832123166,"Mobile app or website"
10832012122,"Mobile app or website"
10831948698,"Mobile app or website"
10831893906,"Mobile app or website"
10831792008,"Mobile app or website"
10831397885,"Mobile app or website"
10830786742,"Mobile app or website"
10822875373,"Mobile app or website"
10822727213,"Mobile app or website"
10813811475,"Mobile app or website"
10762649964,"Mobile app or website"
10758753382,"Mobile app or website"
10749570344,"Mobile app or website"
10709051382,"Mobile app or website"
10682649508,"Mobile app or website"
10668597062,"Mobile app or website"
10667425695,"Mobile app or website"
10667384024,"Mobile app or website"
10662496256,"Mobile app or website"
10660833205,"Mobile app or website"
10658580372,"Mobile app or website"
10658550964,"Mobile app or website"
10648772348,"Mobile app or website"
10622502829,"Mobile app or website"
10598255910,"Mobile app or website"
10598122285,"Mobile app or website"
10596255014,"Mobile app or website"
10585520406,"Mobile app or website"
10582003543,"Mobile app or website"
10581933788,"Mobile app or website"
10580913646,"Mobile app or website"
10579927077,"Mobile app or website"
10579835521,"Mobile app or website"
10579646891,"Mobile app or website"
10578271769,"Mobile app or website"
10575849400,"Mobile app or website"
10575471607,"Mobile app or website"
10575274340,"Mobile app or website"
10575226552,"Mobile app or website"
10572546454,"Mobile app or website"
10569070427,"Mobile app or website"
10568865766,"Mobile app or website"
11186271761,"Mobile app or website"
11009295893,"Mobile app or website"
10974652472,"Mobile app or website"
10974437681,"Mobile app or website"
10632499407,"Mobile app or website"
10583058257,"Mobile app or website"
10579551441,"Mobile app or website"
10767176517,"Mobile app or website"
10760373939,"Mobile app or website"
10719755952,"Mobile app or website"
10659241585,"Mobile app or website"
10581017097,"Mobile app or website"
10569513731,"Mobile app or website"
10684698263,"Mobile app or website"
11250741921,"Clinician/healthcare provider"
11249911719,"Clinician/healthcare provider"
11245529294,"Clinician/healthcare provider"
11238685800,"Clinician/healthcare provider"
11215609540,"Clinician/healthcare provider"
11211717848,"Clinician/healthcare provider"
11208627585,"Clinician/healthcare provider"
11166893092,"Clinician/healthcare provider"
11156698544,"Clinician/healthcare provider"
11136795358,"Clinician/healthcare provider"
11134932854,"Clinician/healthcare provider"
11134698105,"Clinician/healthcare provider"
11134504342,"Clinician/healthcare provider"
11134478610,"Clinician/healthcare provider"
11134452367,"Clinician/healthcare provider"
11134443636,"Clinician/healthcare provider"
11045739846,"Clinician/healthcare provider"
11044478649,"Clinician/healthcare provider"
11030978965,"Clinician/healthcare provider"
10894995749,"Clinician/healthcare provider"
10893671348,"Clinician/healthcare provider"
10893153651,"Clinician/healthcare provider"
10892190679,"Clinician/healthcare provider"
10887410730,"Clinician/healthcare provider"
10885623844,"Clinician/healthcare provider"
10878422887,"Clinician/healthcare provider"
10876604101,"Clinician/healthcare provider"
10876336346,"Clinician/healthcare provider"
10875993925,"Clinician/healthcare provider"
10875700450,"Clinician/healthcare provider"
10875530570,"Clinician/healthcare provider"
10872986638,"Clinician/healthcare provider"
10864981709,"Clinician/healthcare provider"
10864851918,"Clinician/healthcare provider"
10863841131,"Clinician/healthcare provider"
10860154215,"Clinician/healthcare provider"
10856003172,"Clinician/healthcare provider"
10849354793,"Clinician/healthcare provider"
10848597634,"Clinician/healthcare provider"
10847305299,"Clinician/healthcare provider"
10847076490,"Clinician/healthcare provider"
10847042555,"Clinician/healthcare provider"
10844578211,"Clinician/healthcare provider"
10844338129,"Clinician/healthcare provider"
10844298162,"Clinician/healthcare provider"
10844236012,"Clinician/healthcare provider"
10832483530,"Clinician/healthcare provider"
10832206360,"Clinician/healthcare provider"
10832173617,"Clinician/healthcare provider"
10832123166,"Clinician/healthcare provider"
10831929904,"Clinician/healthcare provider"
10831792008,"Clinician/healthcare provider"
10830786742,"Clinician/healthcare provider"
10822727213,"Clinician/healthcare provider"
10813811475,"Clinician/healthcare provider"
10667384024,"Clinician/healthcare provider"
10662496256,"Clinician/healthcare provider"
10605637047,"Clinician/healthcare provider"
10582003543,"Clinician/healthcare provider"
10579835521,"Clinician/healthcare provider"
10578271769,"Clinician/healthcare provider"
10575226552,"Clinician/healthcare provider"
10566297731,"Clinician/healthcare provider"
10974652472,"Clinician/healthcare provider"
10593527279,"Clinician/healthcare provider"
10583058257,"Clinician/healthcare provider"
10758288741,"Clinician/healthcare provider"
10647255505,"Clinician/healthcare provider"
10686658652,"Clinician/healthcare provider"
10667647030,"Clinician/healthcare provider"
11250528880,"Friend"
11250357688,"Friend"
11250243595,"Friend"
11249989922,"Friend"
11249911719,"Friend"
11245529294,"Friend"
11241395977,"Friend"
11239200945,"Friend"
11239041530,"Friend"
11232533197,"Friend"
11215609540,"Friend"
11215559561,"Friend"
11208627585,"Friend"
11166893092,"Friend"
11156698544,"Friend"
11156548224,"Friend"
11141027225,"Friend"
11140621270,"Friend"
11137541759,"Friend"
11135570279,"Friend"
11135054998,"Friend"
11134504342,"Friend"
11134478610,"Friend"
11062634752,"Friend"
11054943670,"Friend"
11050438627,"Friend"
11045739846,"Friend"
11044478649,"Friend"
10978063065,"Friend"
10902224469,"Friend"
10900800324,"Friend"
10893828061,"Friend"
10893153651,"Friend"
10885623844,"Friend"
10876392009,"Friend"
10876100377,"Friend"
10875617011,"Friend"
10875530570,"Friend"
10875529110,"Friend"
10875526461,"Friend"
10872649413,"Friend"
10870148985,"Friend"
10867812743,"Friend"
10865633390,"Friend"
10865132242,"Friend"
10864981709,"Friend"
10864851918,"Friend"
10863841131,"Friend"
10858082192,"Friend"
10856003172,"Friend"
10851677235,"Friend"
10849691686,"Friend"
10849354793,"Friend"
10848597634,"Friend"
10845744369,"Friend"
10844664050,"Friend"
10844578211,"Friend"
10844291789,"Friend"
10844236012,"Friend"
10844213348,"Friend"
10843797483,"Friend"
10843259075,"Friend"
10843006971,"Friend"
10836330737,"Friend"
10833417544,"Friend"
10832233395,"Friend"
10832206360,"Friend"
10832200410,"Friend"
10832191551,"Friend"
10832167633,"Friend"
10832123166,"Friend"
10831931418,"Friend"
10831898832,"Friend"
10831792008,"Friend"
10830882008,"Friend"
10822875373,"Friend"
10813811475,"Friend"
10802360410,"Friend"
10685524216,"Friend"
10681003613,"Friend"
10658580372,"Friend"
10658550964,"Friend"
10618149896,"Friend"
10580913646,"Friend"
10579835521,"Friend"
10575849400,"Friend"
10575226552,"Friend"
10572540138,"Friend"
10568865766,"Friend"
11044680699,"Friend"
10974652472,"Friend"
10760373939,"Friend"
10581017097,"Friend"
10686658652,"Friend"
10684698263,"Friend"
11250741921,"Cultivator"
11250243595,"Cultivator"
11249989922,"Cultivator"
11249911719,"Cultivator"
11248164514,"Cultivator"
11238558967,"Cultivator"
11231679765,"Cultivator"
11215609540,"Cultivator"
11208627585,"Cultivator"
11166893092,"Cultivator"
11141027225,"Cultivator"
11134443636,"Cultivator"
11131514317,"Cultivator"
11129003813,"Cultivator"
