"id","response"
11250528880,"40"
11250357688,"100"
11250243595,"20"
11249989922,"50"
11249911719,"50"
11249871277,"30"
11249860217,"55"
11249491628,"200"
11249421052,"40"
11248704898,"100"
11248164514,"150"
11246906361,"50"
11245529294,"50"
11241251752,"60"
11239200945,"50"
11239077222,"125"
11239041530,"300"
11238077963,"30"
11236750096,"60"
11231679765,"100"
11226611149,"200"
11222559871,"10"
11220644956,"0"
11215559561,"50"
11214928564,"10"
11212784708,"150"
11211717848,"100"
11208627585,"500"
11188216657,"75"
11170108737,"300"
11166997346,"50"
11166893092,"425"
11166535497,"150"
11166474867,"10"
11166390085,"100"
11166384877,"25"
11161813510,"50"
11156698544,"100"
11156548224,"100"
11150766346,"360"
11149744263,"30"
11148900374,"0"
11148362084,"16"
11142252658,"0"
11141987359,"50"
11140569970,"10"
11138400653,"150"
11138361963,"100"
11137973158,"40"
11137664485,"20"
11137652132,"50"
11137541759,"50"
11136861481,"50"
11136798812,"0"
11136795358,"150"
11135990132,"65"
11135916791,"20"
11135889511,"30"
11135849827,"25"
11135778856,"20"
11135727852,"50"
11135570279,"350"
11135531344,"35"
11135476295,"800"
11135466512,"75"
11135317065,"24"
11135238481,"60"
11135151906,"200"
11135136344,"65"
11135122023,"15"
11135087208,"75"
11135054998,"40"
11135054557,"15"
11135022253,"200"
11135019994,"40"
11134932854,"10"
11134926998,"100"
11134799419,"25"
11134769709,"50"
11134708109,"10"
11134698105,"40"
11134691787,"60"
11134647286,"50"
11134572563,"200"
11134549629,"100"
11134536706,"10"
11134526749,"25"
11134508380,"50"
11134504342,"80"
11134452367,"55"
11134451924,"25"
11132638848,"60"
11129003813,"100"
11111974827,"5"
11105188699,"100"
11102541656,"100"
11100035804,"90"
11076823569,"250"
11064470565,"20"
11064360862,"12"
11064342543,"30"
11061878386,"20"
11061509902,"150"
11057923056,"42"
11054783496,"60"
11050438627,"5"
11045739846,"100"
11044478649,"100"
11034650778,"25"
11033502369,"20"
11027692007,"25"
11014798443,"100"
10994464098,"80"
10985275093,"100"
10978063065,"100"
10975405385,"225"
10952093942,"60"
10932820377,"10"
10923325388,"50"
10922773382,"20"
10908463163,"0"
10900800324,"20"
10894995749,"150"
10893948558,"10"
10893671348,"800"
10893268968,"60"
10893153651,"300"
10892827041,"125"
10890414342,"20"
10889700541,"50"
10888170961,"25"
10887410730,"160"
10887363314,"100"
10886185272,"5"
10885623844,"100"
10884768912,"15"
10883497633,"25"
10882385979,"75"
10880715177,"25"
10879268147,"50"
10879062209,"6"
10878751296,"30"
10878422887,"50"
10878214093,"0"
10877788133,"50"
10877606410,"20"
10877565497,"40"
10877478788,"110"
10877416704,"20"
10877375002,"400"
10876876072,"10"
10876604101,"75"
10876392009,"20"
10876336346,"45"
10876001530,"20"
10875944995,"20"
10875696093,"50"
10875617011,"20"
10875530570,"100"
10875529110,"50"
10875526461,"0"
10875511603,"50"
10875507777,"8"
10875479466,"10"
10875473988,"70"
10875462742,"50"
10875460020,"175"
10875458883,"35"
10874749577,"40"
10872986638,"40"
10872649413,"15"
10872582813,"100"
10870148985,"300"
10867810520,"0"
10867615622,"0"
10867323115,"75"
10865633390,"300"
10865132242,"20"
10864981709,"150"
10864944007,"150"
10864900624,"100"
10864052390,"45"
10861388917,"50"
10860704252,"10"
10860535252,"50"
10860154215,"75"
10859616580,"0"
10859079118,"125"
10858082192,"0"
10857725293,"40"
10857243738,"0"
10856437127,"50"
10856003172,"50"
10855896441,"3"
10851677235,"75"
10851333216,"0"
10851063447,"25"
10850929741,"100"
10849691686,"75"
10848742483,"20"
10848597634,"500"
10848029491,"50"
10847964940,"250"
10847826329,"0"
10847317503,"100"
10847312529,"25"
10847253946,"10"
10847177434,"150"
10847172551,"24"
10847151018,"30"
10847076490,"12"
10847049077,"40"
10847042681,"0"
10847042555,"300"
10847010995,"150"
10847009623,"50"
10847006667,"56"
10846990356,"5"
10845744369,"40"
10844664050,"400"
10844360022,"50"
10844298162,"50"
10844291789,"120"
10844260968,"13"
10844236012,"60"
10844223289,"75"
10844213348,"35"
10843917537,"100"
10843875549,"10"
10843856498,"20"
10843842634,"50"
10843819934,"25"
10843816117,"20"
10843815732,"80"
10843808762,"45"
10843799997,"70"
10843795703,"100"
10843259075,"25"
10843006971,"50"
10842274754,"15"
10841078256,"80"
10841050682,"200"
10840899449,"40"
10840178037,"50"
10837706698,"40"
10837056649,"40"
10836382971,"200"
10836330737,"50"
10836154511,"60"
10835578531,"100"
10835384840,"6"
10834663571,"250"
10834379529,"50"
10834332090,"10"
10834249218,"75"
10834149798,"40"
10834053271,"50"
10833790283,"75"
10833722328,"0"
10833532176,"30"
10832963325,"100"
10832733276,"60"
10832732691,"50"
10832483530,"100"
10832451640,"40"
10832404058,"20"
10832343863,"35"
10832270581,"160"
10832233395,"75"
10832233224,"15"
10832224616,"0"
10832206360,"5"
10832200410,"100"
10832173617,"50"
10832167633,"10"
10832133946,"200"
10832128566,"0"
10832123166,"150"
10832012122,"10"
10831948698,"5"
10831931418,"5"
10831898832,"120"
10831893906,"60"
10831865696,"80"
10831686982,"20"
10831669468,"60"
10831609109,"0"
10831397885,"30"
10830896942,"35"
10830882008,"100"
10830786742,"33"
10830145897,"25"
10823088016,"50"
10822621750,"50"
10822544735,"60"
10813811475,"50"
10808168894,"50"
10802360410,"0"
10800317244,"150"
10764443236,"1"
10763284450,"10"
10762649964,"50"
10756966241,"80"
10749570344,"50"
10749222846,"100"
10726117373,"20"
10716518478,"30"
10691181667,"50"
10686863888,"100"
10685524216,"0"
10685325930,"25"
10681003613,"10"
10677560387,"100"
10676786628,"280"
10675303210,"150"
10675097210,"20"
10671862630,"100"
10670361680,"40"
10668597062,"300"
10668361624,"70"
10668312322,"50"
10668135000,"30"
10668103394,"35"
10667907917,"35"
10667582585,"150"
10667425695,"40"
10667398958,"150"
10667384979,"75"
10667384024,"5"
10667369837,"135"
10665891738,"25"
10660833205,"200"
10660294275,"200"
10659841121,"175"
10658774056,"60"
10658741910,"1"
10658649988,"100"
10658580372,"125"
10658577550,"50"
10658550964,"250"
10648772348,"200"
10626251939,"120"
10624147163,"150"
10622925288,"10"
10622502829,"0"
10605637047,"40"
10602936383,"200"
10600857474,"10"
10598715725,"40"
10598255910,"70"
10598122285,"150"
10597419828,"50"
10596255014,"75"
10596131278,"20"
10595615049,"75"
10591451425,"10"
10589179962,"0"
10585520406,"200"
10584760225,"70"
10583893598,"30"
10583372838,"150"
10582003543,"150"
10581940017,"35"
10581933788,"100"
10580913646,"60"
10580341387,"100"
10579927077,"50"
10579646891,"250"
10578271769,"100"
10577642085,"350"
10577209087,"50"
10577144137,"200"
10575878347,"20"
10575849400,"50"
10575471607,"80"
10575274340,"50"
10575226552,"500"
10574898510,"200"
10572546454,"50"
10572540138,"150"
10569280747,"150"
10567016644,"0"
11213907729,"300"
11212805644,"45"
11186271761,"40"
11170278059,"25"
11151215837,"50"
11072705197,"25"
11042816472,"125"
11037955315,"10"
11009295893,"140"
10974437681,"200"
10965547652,"20"
10628926943,"30"
10625261595,"100"
10598727391,"60"
10593696728,"20"
10593527279,"200"
10583058257,"60"
10583000127,"30"
10581571841,"200"
10580166038,"60"
10580153046,"600"
10579551441,"30"
10579439505,"100"
10767176517,"60"
10760373939,"25"
10758288741,"20"
10719755952,"50"
10716623034,"0"
10699810522,"50"
10659241585,"100"
10647255505,"10"
10607782752,"60"
10598306507,"50"
10574111964,"60"
10686658652,"200"
10684698263,"75"
10667647030,"10"
