"id","response"
11310196747,"10"
11240366384,"70"
10647197076,"300"
10626640573,"50"
10615762014,"75"
10607912288,"55"
10557455189,"0"
10544524568,"85"
10498671034,"40"
10464834197,"100"
10332101269,"60"
10308943093,"150"
10289128872,"200"
10275638274,"100"
10255028590,"100"
10250278548,"50"
10249664681,"200"
10248394143,"10"
10246614299,"100"
10242393876,"0"
10239109393,"0"
10235873040,"5"
10231068611,"200"
10230598781,"2"
10230431590,"1"
10230346299,"10"
10230171943,"75"
10229883527,"0"
10229707932,"25"
10229680195,"30"
10229627874,"25"
10229610141,"20"
10229601010,"500"
10229352625,"40"
10229328989,"100"
10229310948,"100"
10225562804,"45"
10215597692,"0"
10214140927,"30"
10212896873,"30"
10211143094,"150"
10210882547,"25"
10205960203,"40"
10199505748,"85"
10198147123,"0"
10196435492,"50"
10192575549,"20"
10192485669,"20"
10192041422,"0"
10191743884,"15"
10191618664,"80"
10191237902,"220"
10190711176,"100"
10188601839,"50"
10187563095,"40"
10186281148,"0"
10186078923,"50"
10180792818,"5"
10179920502,"100"
10179669534,"200"
10179330306,"40"
10178986427,"40"
10176933598,"200"
10172221711,"180"
10168795326,"45"
10168169939,"0"
10167130854,"5"
10166676707,"4"
10166619682,"50"
10166513618,"50"
10164915493,"8"
10164798083,"70"
10163300389,"50"
10163112692,"50"
10161752939,"50"
10160094020,"90"
10158359541,"40"
10156543135,"15"
10153580627,"50"
10149690562,"0"
10149116440,"50"
10147353916,"50"
10146324196,"30"
10146296373,"60"
10145627229,"5"
10145264541,"75"
10144768270,"75"
10143278634,"35"
10143179433,"300"
10143136866,"60"
10143109892,"100"
10143056609,"0"
10142697139,"20"
10142600591,"45"
10142598571,"25"
10138932667,"50"
10138814442,"5"
10138747058,"70"
10138444251,"100"
10138000107,"10"
10137952529,"40"
10137880777,"25"
10135185924,"150"
10134959359,"40"
10134812473,"25"
10134672044,"25"
10134444954,"15"
10133552929,"100"
10133313827,"150"
10132648660,"200"
10132020171,"45"
10131449748,"25"
10131218652,"200"
10131213551,"50"
10131197986,"100"
10129774081,"70"
10129670801,"25"
10129650193,"200"
10129462723,"25"
10129169941,"50"
10129096589,"100"
10128728196,"50"
10128457377,"75"
10128186756,"25"
10127654232,"60"
10127475954,"110"
10127441384,"100"
10127325380,"100"
10127186413,"40"
10127178776,"50"
10127174778,"50"
10127157053,"45"
10127155395,"75"
10126818130,"10"
10124310683,"160"
10124217943,"65"
10122454581,"25"
10120129559,"100"
10120117922,"100"
10120110022,"100"
10120098470,"50"
10120091371,"120"
10120087322,"50"
10120029854,"50"
10119119506,"100"
10115753806,"50"
10114292630,"50"
10114088770,"160"
10113037295,"20"
10109468243,"150"
10104860194,"50"
