"id","response"
10630387074,"On storefronts"
10490532265,"On storefronts"
10314764856,"On storefronts"
10232360437,"On storefronts"
10230804869,"On storefronts"
10229608780,"On storefronts"
10229472013,"On storefronts"
10229404289,"On storefronts"
10223801994,"On storefronts"
10210916402,"On storefronts"
10206473134,"On storefronts"
10198112398,"On storefronts"
10192638212,"On storefronts"
10192513890,"On storefronts"
10191634878,"On storefronts"
10168741975,"On storefronts"
10166816483,"On storefronts"
10160586191,"On storefronts"
10157861557,"On storefronts"
10156749143,"On storefronts"
10152987696,"On storefronts"
10143077190,"On storefronts"
10142453509,"On storefronts"
10130668887,"On storefronts"
10130458387,"On storefronts"
10128026830,"On storefronts"
10127468488,"On storefronts"
10127434115,"On storefronts"
10127239067,"On storefronts"
10127179828,"On storefronts"
10127162272,"On storefronts"
10120105927,"On storefronts"
10113911131,"On storefronts"
10584635591,"On street side marketing, like sandwich boards"
10314764856,"On street side marketing, like sandwich boards"
10233407885,"On street side marketing, like sandwich boards"
10229608780,"On street side marketing, like sandwich boards"
10206473134,"On street side marketing, like sandwich boards"
10192638212,"On street side marketing, like sandwich boards"
10192513890,"On street side marketing, like sandwich boards"
10174294235,"On street side marketing, like sandwich boards"
10166816483,"On street side marketing, like sandwich boards"
10157861557,"On street side marketing, like sandwich boards"
10147209030,"On street side marketing, like sandwich boards"
10584635591,"On billboards"
10320895144,"On billboards"
10314764856,"On billboards"
10246062891,"On billboards"
10232360437,"On billboards"
10229608780,"On billboards"
10229494604,"On billboards"
10229472013,"On billboards"
10218173945,"On billboards"
10211611510,"On billboards"
10210916402,"On billboards"
10192638212,"On billboards"
10192518925,"On billboards"
10192513890,"On billboards"
10192489339,"On billboards"
10168741975,"On billboards"
10166816483,"On billboards"
10164134618,"On billboards"
10157861557,"On billboards"
10152987696,"On billboards"
10147209030,"On billboards"
10146039671,"On billboards"
10142697202,"On billboards"
10133477675,"On billboards"
10133161650,"On billboards"
10132235608,"On billboards"
10131582698,"On billboards"
10131570320,"On billboards"
10131426326,"On billboards"
10131300085,"On billboards"
10131233757,"On billboards"
10128026830,"On billboards"
10127239067,"On billboards"
10127162272,"On billboards"
10127155757,"On billboards"
10126315016,"On billboards"
10124369213,"On billboards"
10120941745,"On billboards"
10120105927,"On billboards"
10113037715,"On billboards"
10105231055,"On billboards"
10630387074,"In magizines or newspapers"
10544586314,"In magizines or newspapers"
10389539123,"In magizines or newspapers"
10320895144,"In magizines or newspapers"
10314764856,"In magizines or newspapers"
10307731360,"In magizines or newspapers"
10265706943,"In magizines or newspapers"
